rowCol,hw_len,rd_len,num_intersection
437,'(12, 20)',0.0,56718.162698500004,202.0
439,'(12, 22)',1381.32101118,33179.0056777,52.0
440,'(12, 23)',0.0,33451.513538499996,84.0
441,'(12, 24)',1630.17180905,12007.6520434,18.0
442,'(12, 25)',2616.49643717,14873.548941799998,27.0
443,'(12, 26)',1697.875782,10565.5660751,6.0
444,'(12, 27)',0.0,9675.59827737,3.0
445,'(12, 28)',0.0,6575.21637031,1.0
446,'(12, 29)',2753.32844393,0.0,0.0
447,'(12, 30)',0.0,0.0,0.0
448,'(12, 31)',0.0,3628.03462275,0.0
449,'(12, 32)',0.0,6722.67828784,4.0
450,'(12, 33)',0.0,10864.7210153,4.0
451,'(12, 34)',0.0,10012.6055809,1.0
452,'(12, 35)',0.0,4357.31260703,0.0
453,'(12, 36)',0.0,4398.18790459,1.0
454,'(12, 37)',0.0,5861.08934636,3.0
455,'(12, 38)',0.0,1838.40971258,0.0
456,'(13, 1)',0.0,6253.49001528,0.0
457,'(13, 2)',0.0,532.148352599,0.0
458,'(13, 3)',0.0,1910.87160732,0.0
459,'(13, 4)',0.0,3980.13353301,1.0
460,'(13, 5)',0.0,5416.75047037,2.0
461,'(13, 6)',0.0,4059.88547737,1.0
462,'(13, 7)',0.0,2154.10191752,0.0
463,'(13, 8)',0.0,4028.39553963,1.0
464,'(13, 9)',0.0,6724.56153885,4.0
465,'(13, 10)',0.0,19530.317018,35.0
466,'(13, 11)',0.0,31277.6191325,73.0
467,'(13, 12)',0.0,16300.998783399999,21.0
468,'(13, 13)',0.0,20222.0759489,14.0
469,'(13, 14)',0.0,32776.0068679,93.0
470,'(13, 15)',0.0,57014.4450076,196.0
471,'(13, 16)',0.0,65902.8136776,217.0
472,'(13, 17)',0.0,51021.538071099996,111.0
473,'(13, 18)',0.0,32614.5969861,86.0
474,'(13, 19)',1143.26042254,42990.39522869999,143.0
475,'(13, 20)',1545.65428614,28059.5289486,50.0
476,'(13, 21)',1284.02905897,40122.323109900004,85.0
478,'(13, 23)',0.0,46504.4656015,94.0
479,'(13, 24)',0.0,58273.324951400005,171.0
480,'(13, 25)',0.0,41856.2589239,145.0
481,'(13, 26)',0.0,33485.4058345,132.0
482,'(13, 27)',0.0,7896.84897839,4.0
483,'(13, 28)',0.0,943.1192010389999,0.0
484,'(13, 29)',3075.0907364,3383.55194026,0.0
485,'(13, 30)',745.3896429539999,262.823698612,0.0
486,'(13, 31)',0.0,2342.94371784,0.0
487,'(13, 32)',0.0,2268.44592136,1.0
488,'(13, 33)',0.0,5538.74873052,0.0
489,'(13, 34)',0.0,4712.01839612,0.0
490,'(13, 35)',0.0,5107.71246401,1.0
491,'(13, 36)',0.0,4677.91368988,0.0
492,'(13, 37)',0.0,2137.01623613,0.0
493,'(13, 38)',0.0,1114.59471899,0.0
494,'(14, 1)',0.0,5374.02173436,16.0
495,'(14, 2)',0.0,7361.53410491,1.0
496,'(14, 3)',0.0,537.71862918,0.0
497,'(14, 4)',0.0,5897.18865257,2.0
498,'(14, 5)',0.0,9077.84732119,6.0
499,'(14, 6)',0.0,6577.14183172,3.0
500,'(14, 7)',0.0,19305.3685894,28.0
501,'(14, 8)',0.0,8341.67212916,2.0
502,'(14, 9)',0.0,3598.33054721,0.0
503,'(14, 10)',0.0,11313.3135559,11.0
504,'(14, 11)',0.0,17406.1983597,19.0
505,'(14, 12)',0.0,23257.150067299997,28.0
506,'(14, 13)',0.0,36764.3546729,81.0
507,'(14, 14)',0.0,27128.070804799998,42.0
508,'(14, 15)',0.0,33692.519568,61.0
509,'(14, 16)',0.0,45964.5163127,172.0
510,'(14, 17)',0.0,41333.078845,111.0
511,'(14, 18)',0.0,41205.52909119999,64.0
512,'(14, 19)',0.0,48602.138731,138.0
513,'(14, 20)',0.0,38490.4209185,105.0
514,'(14, 21)',0.0,39560.6339364,69.0
515,'(14, 22)',0.0,51881.3757244,131.0
516,'(14, 23)',0.0,53640.5418225,150.0
517,'(14, 24)',0.0,62802.5827092,203.0
518,'(14, 25)',0.0,54589.034560399996,144.0
519,'(14, 26)',0.0,39203.4311333,81.0
520,'(14, 27)',0.0,27922.826522099997,74.0
521,'(14, 28)',0.0,5709.63085656,11.0
522,'(14, 29)',0.0,0.0,0.0
523,'(14, 30)',2123.38620373,12163.4703942,15.0
524,'(14, 31)',2581.13294192,12403.028237999999,5.0
525,'(14, 32)',0.0,6444.42070702,1.0
526,'(14, 33)',0.0,11970.0164185,4.0
527,'(14, 34)',0.0,4180.30642123,0.0
528,'(14, 35)',0.0,2920.56496081,0.0
529,'(14, 36)',0.0,10406.7435035,6.0
530,'(14, 37)',0.0,9933.25401743,3.0
531,'(14, 38)',0.0,255.071001901,0.0
532,'(15, 1)',0.0,5700.00182216,1.0
533,'(15, 2)',0.0,8031.56389792,0.0
534,'(15, 3)',0.0,11084.990951,10.0
535,'(15, 4)',0.0,9916.31458327,7.0
536,'(15, 5)',0.0,13452.2146974,18.0
537,'(15, 6)',0.0,15543.7812417,12.0
538,'(15, 7)',0.0,12990.266491600001,9.0
539,'(15, 8)',0.0,5116.24262715,4.0
540,'(15, 9)',0.0,8092.44888069,1.0
541,'(15, 10)',0.0,8177.18469271,0.0
542,'(15, 11)',0.0,15182.3420498,23.0
544,'(15, 13)',0.0,47561.30248219999,145.0
545,'(15, 14)',0.0,63343.2469283,297.0
546,'(15, 15)',0.0,33339.061148400004,64.0
547,'(15, 16)',0.0,16518.9265073,9.0
548,'(15, 17)',0.0,14075.615746399999,1.0
549,'(15, 18)',0.0,5258.14706468,1.0
550,'(15, 19)',0.0,37579.5612297,78.0
552,'(15, 21)',0.0,42627.2923144,81.0
553,'(15, 22)',834.055793706,49623.62162,85.0
554,'(15, 23)',0.0,60724.8722925,132.0
555,'(15, 24)',0.0,63523.692167199995,151.0
556,'(15, 25)',0.0,46550.0952042,76.0
